weather_id,project_id,date,rainfall_mm,temperature_c,weather_severity,work_stop_flag
19011,26,2023-05-26,119,37,Moderate,N
19012,26,2023-05-27,5,30,Normal,N
19013,26,2023-05-28,140,39,Normal,N
19014,26,2023-05-29,128,43,Severe,Y
19015,26,2023-05-30,119,29,Normal,N
19016,26,2023-05-31,27,41,Normal,N
19017,26,2023-06-01,114,31,Moderate,N
19018,26,2023-06-02,64,30,Normal,N
19019,26,2023-06-03,58,32,Moderate,N
19020,26,2023-06-04,58,39,Normal,N
19021,26,2023-06-05,49,33,Moderate,N
19022,26,2023-06-06,120,35,Moderate,N
19023,26,2023-06-07,79,30,Normal,N
19024,26,2023-06-08,60,41,Normal,N
19025,26,2023-06-09,24,26,Moderate,N
19026,26,2023-06-10,30,25,Normal,N
19027,26,2023-06-11,19,37,Normal,N
19028,26,2023-06-12,50,40,Normal,N
19029,26,2023-06-13,75,41,Normal,N
19030,26,2023-06-14,112,40,Normal,N
19031,26,2023-06-15,38,33,Normal,N
19032,26,2023-06-16,95,38,Normal,N
19033,26,2023-06-17,42,41,Normal,N
19034,26,2023-06-18,24,39,Normal,N
19035,26,2023-06-19,97,34,Normal,N
19036,26,2023-06-20,2,24,Moderate,N
19037,26,2023-06-21,125,29,Normal,N
19038,26,2023-06-22,36,40,Severe,Y
19039,26,2023-06-23,29,27,Normal,N
19040,26,2023-06-24,134,32,Normal,N
19041,26,2023-06-25,53,27,Severe,Y
19042,26,2023-06-26,76,33,Normal,N
19043,26,2023-06-27,49,37,Normal,N
19044,26,2023-06-28,53,39,Severe,Y
19045,26,2023-06-29,84,41,Normal,N
19046,26,2023-06-30,119,30,Normal,N
19047,26,2023-07-01,76,31,Normal,N
19048,26,2023-07-02,27,39,Normal,N
19049,26,2023-07-03,3,25,Severe,Y
19050,26,2023-07-04,119,40,Normal,N
19051,26,2023-07-05,113,42,Moderate,N
19052,26,2023-07-06,125,32,Normal,N
19053,26,2023-07-07,99,25,Normal,N
19054,26,2023-07-08,91,43,Normal,N
19055,26,2023-07-09,58,34,Normal,N
19056,26,2023-07-10,27,29,Moderate,N
19057,26,2023-07-11,30,40,Normal,N
19058,26,2023-07-12,102,34,Severe,Y
19059,26,2023-07-13,12,32,Normal,N
19060,26,2023-07-14,18,34,Normal,N
19061,26,2023-07-15,101,40,Moderate,N
19062,26,2023-07-16,81,37,Normal,N
19063,26,2023-07-17,75,43,Normal,N
19064,26,2023-07-18,51,37,Normal,N
19065,26,2023-07-19,128,34,Normal,N
19066,26,2023-07-20,67,42,Moderate,N
19067,26,2023-07-21,0,33,Normal,N
19068,26,2023-07-22,95,24,Normal,N
19069,26,2023-07-23,7,41,Normal,N
19070,26,2023-07-24,114,38,Normal,N
19071,26,2023-07-25,125,29,Normal,N
19072,26,2023-07-26,82,34,Moderate,N
19073,26,2023-07-27,103,33,Normal,N
19074,26,2023-07-28,64,28,Normal,N
19075,26,2023-07-29,4,41,Normal,N
19076,26,2023-07-30,91,24,Severe,Y
19077,26,2023-07-31,64,39,Normal,N
19078,26,2023-08-01,71,34,Normal,N
19079,26,2023-08-02,84,41,Normal,N
19080,26,2023-08-03,44,25,Normal,N
19081,26,2023-08-04,46,33,Normal,N
19082,26,2023-08-05,7,34,Normal,N
19083,26,2023-08-06,42,41,Moderate,N
19084,26,2023-08-07,80,24,Normal,N
19085,26,2023-08-08,105,25,Normal,N
19086,26,2023-08-09,100,34,Normal,N
19087,26,2023-08-10,58,27,Normal,N
19088,26,2023-08-11,93,31,Moderate,N
19089,26,2023-08-12,78,35,Severe,Y
19090,26,2023-08-13,46,29,Severe,Y
19091,26,2023-08-14,55,24,Normal,N
19092,26,2023-08-15,37,30,Normal,N
19093,26,2023-08-16,95,24,Normal,N
19094,26,2023-08-17,48,28,Moderate,N
19095,26,2023-08-18,135,34,Normal,N
19096,26,2023-08-19,9,39,Moderate,N
19097,26,2023-08-20,128,24,Normal,N
19098,26,2023-08-21,2,26,Normal,N
19099,26,2023-08-22,68,32,Moderate,N
19100,26,2023-08-23,28,29,Normal,N
19101,26,2023-08-24,36,28,Severe,Y
19102,26,2023-08-25,131,26,Normal,N
19103,26,2023-08-26,23,36,Normal,N
19104,26,2023-08-27,95,24,Moderate,N
19105,26,2023-08-28,102,29,Normal,N
19106,26,2023-08-29,97,34,Moderate,N
19107,26,2023-08-30,39,33,Normal,N
19108,26,2023-08-31,101,31,Normal,N
19109,26,2023-09-01,114,29,Moderate,N
19110,26,2023-09-02,139,36,Moderate,N
19111,26,2023-09-03,125,32,Normal,N
19112,26,2023-09-04,123,30,Severe,Y
19113,26,2023-09-05,57,28,Normal,N
19114,26,2023-09-06,30,28,Severe,Y
19115,26,2023-09-07,102,41,Normal,N
19116,26,2023-09-08,43,24,Severe,Y
19117,26,2023-09-09,86,32,Severe,Y
19118,26,2023-09-10,40,39,Moderate,N
19119,26,2023-09-11,104,36,Normal,N
19120,26,2023-09-12,87,43,Normal,N
19121,26,2023-09-13,48,38,Normal,N
19122,26,2023-09-14,33,24,Severe,Y
19123,26,2023-09-15,18,24,Normal,N
19124,26,2023-09-16,138,37,Normal,N
19125,26,2023-09-17,120,34,Normal,N
19126,26,2023-09-18,31,34,Normal,N
19127,26,2023-09-19,136,33,Normal,N
19128,26,2023-09-20,40,27,Normal,N
19129,26,2023-09-21,75,34,Moderate,N
19130,26,2023-09-22,104,37,Moderate,N
19131,26,2023-09-23,5,24,Normal,N
19132,26,2023-09-24,119,33,Normal,N
19133,26,2023-09-25,20,31,Normal,N
19134,26,2023-09-26,72,30,Normal,N
19135,26,2023-09-27,33,29,Normal,N
19136,26,2023-09-28,76,25,Normal,N
19137,26,2023-09-29,139,32,Moderate,N
19138,26,2023-09-30,61,24,Normal,N
19139,26,2023-10-01,138,26,Normal,N
19140,26,2023-10-02,53,28,Normal,N
19141,26,2023-10-03,19,24,Moderate,N
19142,26,2023-10-04,91,24,Normal,N
19143,26,2023-10-05,13,41,Normal,N
19144,26,2023-10-06,74,41,Severe,Y
19145,26,2023-10-07,79,26,Severe,Y
19146,26,2023-10-08,83,41,Normal,N
19147,26,2023-10-09,81,25,Normal,N
19148,26,2023-10-10,25,31,Normal,N
19149,26,2023-10-11,44,38,Severe,Y
19150,26,2023-10-12,20,28,Normal,N
19151,26,2023-10-13,29,32,Normal,N
19152,26,2023-10-14,68,32,Normal,N
19153,26,2023-10-15,48,32,Moderate,N
19154,26,2023-10-16,22,40,Normal,N
19155,26,2023-10-17,72,26,Moderate,N
19156,26,2023-10-18,26,27,Normal,N
19157,26,2023-10-19,27,39,Severe,Y
19158,26,2023-10-20,87,39,Severe,Y
19159,26,2023-10-21,85,33,Moderate,N
19160,26,2023-10-22,71,27,Severe,Y
19161,26,2023-10-23,138,40,Moderate,N
19162,26,2023-10-24,106,35,Normal,N
19163,26,2023-10-25,48,28,Moderate,N
19164,26,2023-10-26,44,38,Normal,N
19165,26,2023-10-27,47,28,Moderate,N
19166,26,2023-10-28,86,28,Normal,N
19167,26,2023-10-29,46,35,Moderate,N
19168,26,2023-10-30,117,27,Normal,N
19169,26,2023-10-31,105,31,Normal,N
19170,26,2023-11-01,18,41,Normal,N
19171,26,2023-11-02,70,25,Severe,Y
19172,26,2023-11-03,123,40,Moderate,N
19173,26,2023-11-04,109,34,Severe,Y
19174,26,2023-11-05,97,43,Moderate,N
19175,26,2023-11-06,74,39,Normal,N
19176,26,2023-11-07,123,31,Normal,N
19177,26,2023-11-08,7,37,Moderate,N
19178,26,2023-11-09,64,39,Moderate,N
19179,26,2023-11-10,12,38,Normal,N
19180,26,2023-11-11,14,41,Normal,N
19181,26,2023-11-12,18,33,Normal,N
19182,26,2023-11-13,78,42,Moderate,N
19183,26,2023-11-14,40,25,Normal,N
19184,26,2023-11-15,115,32,Moderate,N
19185,26,2023-11-16,136,37,Moderate,N
19186,26,2023-11-17,90,27,Normal,N
19187,26,2023-11-18,22,37,Normal,N
19188,26,2023-11-19,94,40,Normal,N
19189,26,2023-11-20,82,38,Severe,Y
19190,26,2023-11-21,112,34,Severe,Y
19191,26,2023-11-22,92,42,Normal,N
19192,26,2023-11-23,61,35,Moderate,N
19193,26,2023-11-24,51,31,Normal,N
19194,26,2023-11-25,125,26,Normal,N
19195,26,2023-11-26,82,38,Normal,N
19196,26,2023-11-27,115,26,Normal,N
19197,26,2023-11-28,132,37,Moderate,N
19198,26,2023-11-29,18,26,Severe,Y
19199,26,2023-11-30,34,25,Normal,N
19200,26,2023-12-01,98,32,Moderate,N
19201,26,2023-12-02,84,29,Moderate,N
19202,26,2023-12-03,53,28,Moderate,N
19203,26,2023-12-04,79,34,Normal,N
19204,26,2023-12-05,101,38,Normal,N
19205,26,2023-12-06,84,29,Moderate,N
19206,26,2023-12-07,84,31,Normal,N
19207,26,2023-12-08,93,43,Moderate,N
19208,26,2023-12-09,59,39,Normal,N
19209,26,2023-12-10,90,41,Normal,N
19210,26,2023-12-11,84,30,Normal,N
19211,26,2023-12-12,19,41,Normal,N
19212,26,2023-12-13,20,27,Normal,N
19213,26,2023-12-14,102,34,Moderate,N
19214,26,2023-12-15,50,40,Normal,N
19215,26,2023-12-16,111,43,Moderate,N
19216,26,2023-12-17,80,32,Severe,Y
19217,26,2023-12-18,65,35,Normal,N
19218,26,2023-12-19,99,35,Normal,N
19219,26,2023-12-20,121,33,Severe,Y
19220,26,2023-12-21,68,36,Severe,Y
19221,26,2023-12-22,102,33,Normal,N
19222,26,2023-12-23,96,41,Severe,Y
19223,26,2023-12-24,134,38,Normal,N
19224,26,2023-12-25,80,30,Normal,N
19225,26,2023-12-26,103,29,Normal,N
19226,26,2023-12-27,98,30,Normal,N
19227,26,2023-12-28,27,39,Normal,N
19228,26,2023-12-29,66,42,Normal,N
19229,26,2023-12-30,21,30,Severe,Y
19230,26,2023-12-31,112,36,Normal,N
19231,26,2024-01-01,140,33,Normal,N
19232,26,2024-01-02,74,34,Normal,N
19233,26,2024-01-03,5,40,Severe,Y
19234,26,2024-01-04,70,26,Normal,N
19235,26,2024-01-05,66,33,Normal,N
19236,26,2024-01-06,5,32,Severe,Y
19237,26,2024-01-07,126,28,Normal,N
19238,26,2024-01-08,37,30,Moderate,N
19239,26,2024-01-09,31,25,Normal,N
19240,26,2024-01-10,105,39,Moderate,N
19241,26,2024-01-11,53,34,Normal,N
19242,26,2024-01-12,31,36,Severe,Y
19243,26,2024-01-13,58,32,Normal,N
19244,26,2024-01-14,128,38,Normal,N
19245,26,2024-01-15,119,40,Normal,N
19246,26,2024-01-16,71,35,Moderate,N
19247,26,2024-01-17,52,34,Normal,N
19248,26,2024-01-18,99,24,Moderate,N
19249,26,2024-01-19,131,30,Moderate,N
19250,26,2024-01-20,100,37,Moderate,N
19251,26,2024-01-21,57,26,Normal,N
19252,26,2024-01-22,95,32,Normal,N
19253,26,2024-01-23,54,43,Normal,N
19254,26,2024-01-24,56,42,Normal,N
19255,26,2024-01-25,78,36,Severe,Y
19256,26,2024-01-26,67,37,Severe,Y
19257,26,2024-01-27,138,40,Normal,N
19258,26,2024-01-28,86,25,Moderate,N
19259,26,2024-01-29,115,26,Normal,N
19260,26,2024-01-30,101,37,Normal,N
19261,26,2024-01-31,45,39,Normal,N
19262,26,2024-02-01,138,32,Normal,N
19263,26,2024-02-02,71,38,Moderate,N
19264,26,2024-02-03,67,34,Normal,N
19265,26,2024-02-04,59,32,Normal,N
19266,26,2024-02-05,85,34,Moderate,N
19267,26,2024-02-06,36,33,Moderate,N
19268,26,2024-02-07,107,29,Normal,N
19269,26,2024-02-08,103,31,Severe,Y
19270,26,2024-02-09,57,26,Normal,N
19271,26,2024-02-10,78,27,Normal,N
19272,26,2024-02-11,104,40,Normal,N
19273,26,2024-02-12,30,41,Normal,N
19274,26,2024-02-13,118,25,Moderate,N
19275,26,2024-02-14,32,25,Normal,N
19276,26,2024-02-15,123,25,Normal,N
19277,26,2024-02-16,4,34,Normal,N
19278,26,2024-02-17,124,40,Normal,N
19279,26,2024-02-18,55,41,Normal,N
19280,26,2024-02-19,86,30,Normal,N
19281,26,2024-02-20,105,34,Normal,N
19282,26,2024-02-21,105,37,Normal,N
19283,26,2024-02-22,28,43,Severe,Y
19284,26,2024-02-23,110,34,Normal,N
19285,26,2024-02-24,83,32,Severe,Y
19286,26,2024-02-25,82,43,Normal,N
19287,26,2024-02-26,17,28,Normal,N
19288,26,2024-02-27,77,38,Severe,Y
19289,26,2024-02-28,86,24,Severe,Y
19290,26,2024-02-29,74,32,Normal,N
19291,26,2024-03-01,42,26,Severe,Y
19292,26,2024-03-02,10,32,Moderate,N
19293,26,2024-03-03,115,33,Normal,N
19294,26,2024-03-04,133,27,Normal,N
19295,26,2024-03-05,102,26,Moderate,N
19296,26,2024-03-06,55,25,Normal,N
19297,26,2024-03-07,93,39,Normal,N
19298,26,2024-03-08,123,28,Normal,N
19299,26,2024-03-09,87,38,Normal,N
19300,26,2024-03-10,51,26,Normal,N
19301,26,2024-03-11,83,38,Normal,N
19302,26,2024-03-12,48,42,Normal,N
19303,26,2024-03-13,48,37,Normal,N
19304,26,2024-03-14,137,29,Moderate,N
19305,26,2024-03-15,94,30,Normal,N
19306,26,2024-03-16,120,26,Moderate,N
19307,26,2024-03-17,74,36,Normal,N
19308,26,2024-03-18,88,42,Normal,N
19309,26,2024-03-19,62,37,Severe,Y
19310,26,2024-03-20,51,34,Normal,N
19311,26,2024-03-21,126,31,Normal,N
19312,26,2024-03-22,106,25,Severe,Y
19313,26,2024-03-23,28,27,Severe,Y
19314,26,2024-03-24,100,36,Normal,N
19315,26,2024-03-25,60,40,Normal,N
19316,26,2024-03-26,0,35,Normal,N
19317,26,2024-03-27,64,25,Normal,N
19318,26,2024-03-28,134,36,Normal,N
19319,26,2024-03-29,87,40,Normal,N
19320,26,2024-03-30,9,30,Normal,N
19321,26,2024-03-31,136,41,Normal,N
19322,26,2024-04-01,124,26,Normal,N
19323,26,2024-04-02,58,32,Normal,N
19324,26,2024-04-03,68,29,Normal,N
19325,26,2024-04-04,73,37,Normal,N
19326,26,2024-04-05,106,34,Moderate,N
19327,26,2024-04-06,8,28,Normal,N
19328,26,2024-04-07,66,29,Normal,N
19329,26,2024-04-08,122,37,Normal,N
19330,26,2024-04-09,135,40,Normal,N
19331,26,2024-04-10,48,25,Normal,N
19332,26,2024-04-11,72,32,Normal,N
19333,26,2024-04-12,31,42,Normal,N
19334,26,2024-04-13,25,26,Normal,N
19335,26,2024-04-14,14,41,Moderate,N
19336,26,2024-04-15,61,36,Moderate,N
19337,26,2024-04-16,0,28,Moderate,N
19338,26,2024-04-17,78,38,Normal,N
19339,26,2024-04-18,50,29,Normal,N
19340,26,2024-04-19,44,26,Normal,N
19341,26,2024-04-20,133,32,Moderate,N
19342,26,2024-04-21,48,40,Moderate,N
19343,26,2024-04-22,56,35,Normal,N
19344,26,2024-04-23,80,35,Moderate,N
19345,26,2024-04-24,140,34,Moderate,N
19346,26,2024-04-25,126,37,Moderate,N
19347,26,2024-04-26,34,30,Normal,N
19348,26,2024-04-27,76,43,Normal,N
19349,26,2024-04-28,125,33,Normal,N
19350,26,2024-04-29,16,34,Normal,N
19351,26,2024-04-30,87,31,Normal,N
19352,26,2024-05-01,80,28,Normal,N
19353,26,2024-05-02,110,31,Severe,Y
19354,26,2024-05-03,60,34,Normal,N
19355,26,2024-05-04,133,28,Normal,N
19356,26,2024-05-05,3,25,Moderate,N
19357,26,2024-05-06,8,40,Severe,Y
19358,26,2024-05-07,93,27,Normal,N
19359,26,2024-05-08,93,24,Normal,N
19360,26,2024-05-09,123,35,Normal,N
19361,26,2024-05-10,71,32,Normal,N
19362,26,2024-05-11,75,27,Normal,N
19363,26,2024-05-12,104,33,Normal,N
19364,26,2024-05-13,15,39,Normal,N
19365,26,2024-05-14,10,36,Severe,Y
19366,26,2024-05-15,10,35,Normal,N
19367,26,2024-05-16,111,31,Normal,N
19368,26,2024-05-17,123,39,Normal,N
19369,26,2024-05-18,61,25,Normal,N
19370,26,2024-05-19,125,31,Normal,N
19371,26,2024-05-20,31,26,Moderate,N
19372,26,2024-05-21,72,38,Moderate,N
19373,26,2024-05-22,66,33,Normal,N
19374,26,2024-05-23,66,27,Moderate,N
19375,26,2024-05-24,64,33,Normal,N
19376,27,2022-02-24,38,36,Moderate,N
19377,27,2022-02-25,94,25,Normal,N
19378,27,2022-02-26,140,28,Normal,N
19379,27,2022-02-27,16,27,Normal,N
19380,27,2022-02-28,25,40,Moderate,N
19381,27,2022-03-01,29,37,Moderate,N
19382,27,2022-03-02,116,29,Moderate,N
19383,27,2022-03-03,137,36,Moderate,N
19384,27,2022-03-04,87,29,Normal,N
19385,27,2022-03-05,138,33,Moderate,N
19386,27,2022-03-06,117,31,Severe,Y
19387,27,2022-03-07,118,42,Normal,N
19388,27,2022-03-08,21,33,Normal,N
19389,27,2022-03-09,19,34,Moderate,N
19390,27,2022-03-10,7,43,Moderate,N
19391,27,2022-03-11,119,31,Normal,N
19392,27,2022-03-12,23,29,Moderate,N
19393,27,2022-03-13,31,31,Normal,N
19394,27,2022-03-14,110,36,Normal,N
19395,27,2022-03-15,88,27,Severe,Y
19396,27,2022-03-16,103,29,Moderate,N
19397,27,2022-03-17,31,27,Normal,N
19398,27,2022-03-18,73,26,Normal,N
19399,27,2022-03-19,96,38,Normal,N
19400,27,2022-03-20,138,32,Normal,N
19401,27,2022-03-21,3,28,Normal,N
19402,27,2022-03-22,80,37,Severe,Y
19403,27,2022-03-23,59,38,Normal,N
19404,27,2022-03-24,129,34,Normal,N
19405,27,2022-03-25,84,36,Severe,Y
19406,27,2022-03-26,68,36,Normal,N
19407,27,2022-03-27,119,42,Severe,Y
19408,27,2022-03-28,50,26,Severe,Y
19409,27,2022-03-29,2,33,Moderate,N
19410,27,2022-03-30,33,41,Normal,N
19411,27,2022-03-31,96,37,Moderate,N
19412,27,2022-04-01,91,33,Normal,N
19413,27,2022-04-02,106,43,Normal,N
19414,27,2022-04-03,97,25,Normal,N
19415,27,2022-04-04,74,30,Normal,N
19416,27,2022-04-05,80,41,Normal,N
19417,27,2022-04-06,81,24,Normal,N
19418,27,2022-04-07,10,43,Normal,N
19419,27,2022-04-08,95,37,Normal,N
19420,27,2022-04-09,104,32,Normal,N
19421,27,2022-04-10,136,26,Moderate,N
19422,27,2022-04-11,17,24,Normal,N
19423,27,2022-04-12,61,40,Moderate,N
19424,27,2022-04-13,92,40,Normal,N
19425,27,2022-04-14,124,37,Normal,N
19426,27,2022-04-15,114,31,Moderate,N
19427,27,2022-04-16,136,35,Moderate,N
19428,27,2022-04-17,16,38,Normal,N
19429,27,2022-04-18,94,27,Moderate,N
19430,27,2022-04-19,131,32,Normal,N
19431,27,2022-04-20,48,38,Normal,N
19432,27,2022-04-21,18,38,Normal,N
19433,27,2022-04-22,57,28,Normal,N
19434,27,2022-04-23,136,33,Normal,N
19435,27,2022-04-24,121,38,Severe,Y
19436,27,2022-04-25,68,28,Normal,N
19437,27,2022-04-26,24,35,Moderate,N
19438,27,2022-04-27,5,37,Normal,N
19439,27,2022-04-28,1,33,Normal,N
19440,27,2022-04-29,88,24,Normal,N
19441,27,2022-04-30,117,30,Normal,N
19442,27,2022-05-01,3,30,Normal,N
19443,27,2022-05-02,86,26,Severe,Y
19444,27,2022-05-03,7,28,Normal,N
19445,27,2022-05-04,124,33,Severe,Y
19446,27,2022-05-05,109,31,Normal,N
19447,27,2022-05-06,41,29,Normal,N
19448,27,2022-05-07,115,42,Severe,Y
19449,27,2022-05-08,6,34,Normal,N
19450,27,2022-05-09,12,34,Severe,Y
19451,27,2022-05-10,56,31,Normal,N
19452,27,2022-05-11,1,28,Normal,N
19453,27,2022-05-12,78,41,Normal,N
19454,27,2022-05-13,62,24,Normal,N
19455,27,2022-05-14,64,31,Normal,N
19456,27,2022-05-15,47,42,Moderate,N
19457,27,2022-05-16,124,36,Severe,Y
19458,27,2022-05-17,128,29,Moderate,N
19459,27,2022-05-18,59,32,Moderate,N
19460,27,2022-05-19,110,43,Moderate,N
19461,27,2022-05-20,106,42,Normal,N
19462,27,2022-05-21,54,27,Normal,N
19463,27,2022-05-22,58,41,Moderate,N
19464,27,2022-05-23,51,34,Normal,N
19465,27,2022-05-24,117,37,Normal,N
19466,27,2022-05-25,122,28,Normal,N
19467,27,2022-05-26,5,28,Normal,N
19468,27,2022-05-27,1,36,Severe,Y
19469,27,2022-05-28,124,34,Moderate,N
19470,27,2022-05-29,35,33,Normal,N
19471,27,2022-05-30,109,34,Normal,N
19472,27,2022-05-31,136,33,Normal,N
19473,27,2022-06-01,30,37,Normal,N
19474,27,2022-06-02,56,25,Moderate,N
19475,27,2022-06-03,29,27,Normal,N
19476,27,2022-06-04,9,42,Normal,N
19477,27,2022-06-05,118,42,Normal,N
19478,27,2022-06-06,55,36,Normal,N
19479,27,2022-06-07,137,28,Normal,N
19480,27,2022-06-08,87,29,Normal,N
19481,27,2022-06-09,13,28,Moderate,N
19482,27,2022-06-10,15,37,Normal,N
19483,27,2022-06-11,13,32,Severe,Y
19484,27,2022-06-12,17,35,Normal,N
19485,27,2022-06-13,53,40,Severe,Y
19486,27,2022-06-14,49,29,Severe,Y
19487,27,2022-06-15,136,40,Normal,N
19488,27,2022-06-16,119,32,Severe,Y
19489,27,2022-06-17,50,32,Normal,N
19490,27,2022-06-18,93,24,Normal,N
19491,27,2022-06-19,107,37,Normal,N
19492,27,2022-06-20,21,28,Moderate,N
19493,27,2022-06-21,103,35,Severe,Y
19494,27,2022-06-22,139,28,Normal,N
19495,27,2022-06-23,95,39,Severe,Y
19496,27,2022-06-24,134,34,Normal,N
19497,27,2022-06-25,21,32,Normal,N
19498,27,2022-06-26,22,25,Severe,Y
19499,27,2022-06-27,98,41,Normal,N
19500,27,2022-06-28,62,40,Normal,N
19501,27,2022-06-29,66,42,Moderate,N
19502,27,2022-06-30,52,33,Normal,N
19503,27,2022-07-01,39,35,Normal,N
19504,27,2022-07-02,92,38,Moderate,N
19505,27,2022-07-03,16,31,Normal,N
19506,27,2022-07-04,54,35,Normal,N
19507,27,2022-07-05,0,28,Normal,N
19508,27,2022-07-06,74,24,Normal,N
19509,27,2022-07-07,44,24,Normal,N
19510,27,2022-07-08,111,43,Normal,N
19511,27,2022-07-09,14,41,Normal,N
19512,27,2022-07-10,138,37,Normal,N
19513,27,2022-07-11,28,39,Normal,N
19514,27,2022-07-12,80,39,Normal,N
19515,27,2022-07-13,106,41,Moderate,N
19516,27,2022-07-14,134,40,Moderate,N
19517,27,2022-07-15,60,40,Normal,N
19518,27,2022-07-16,3,37,Moderate,N
19519,27,2022-07-17,100,25,Moderate,N
19520,27,2022-07-18,107,34,Moderate,N
19521,27,2022-07-19,127,35,Normal,N
19522,27,2022-07-20,7,32,Normal,N
19523,27,2022-07-21,96,32,Severe,Y
19524,27,2022-07-22,118,41,Normal,N
19525,27,2022-07-23,71,42,Normal,N
19526,27,2022-07-24,68,31,Moderate,N
19527,27,2022-07-25,41,43,Normal,N
19528,27,2022-07-26,19,34,Normal,N
19529,27,2022-07-27,23,25,Moderate,N
19530,27,2022-07-28,44,36,Moderate,N
19531,27,2022-07-29,70,41,Normal,N
19532,27,2022-07-30,51,38,Normal,N
19533,27,2022-07-31,105,34,Normal,N
19534,27,2022-08-01,135,25,Moderate,N
19535,27,2022-08-02,21,38,Moderate,N
19536,27,2022-08-03,21,41,Normal,N
19537,27,2022-08-04,19,41,Moderate,N
19538,27,2022-08-05,24,42,Normal,N
19539,27,2022-08-06,104,35,Normal,N
19540,27,2022-08-07,83,28,Normal,N
19541,27,2022-08-08,52,43,Moderate,N
19542,27,2022-08-09,34,40,Normal,N
19543,27,2022-08-10,56,28,Moderate,N
19544,27,2022-08-11,22,26,Normal,N
19545,27,2022-08-12,34,40,Normal,N
19546,27,2022-08-13,130,31,Moderate,N
19547,27,2022-08-14,18,25,Moderate,N
19548,27,2022-08-15,130,25,Severe,Y
19549,27,2022-08-16,108,30,Normal,N
19550,27,2022-08-17,130,37,Severe,Y
19551,27,2022-08-18,60,38,Severe,Y
19552,27,2022-08-19,18,32,Normal,N
19553,27,2022-08-20,69,38,Moderate,N
19554,27,2022-08-21,9,24,Normal,N
19555,27,2022-08-22,79,39,Normal,N
19556,27,2022-08-23,61,32,Normal,N
19557,27,2022-08-24,134,33,Normal,N
19558,27,2022-08-25,92,32,Normal,N
19559,27,2022-08-26,102,40,Normal,N
19560,27,2022-08-27,87,28,Normal,N
19561,27,2022-08-28,22,40,Normal,N
19562,27,2022-08-29,54,35,Normal,N
19563,27,2022-08-30,45,36,Moderate,N
19564,27,2022-08-31,11,42,Normal,N
19565,27,2022-09-01,58,28,Normal,N
19566,27,2022-09-02,129,30,Moderate,N
19567,27,2022-09-03,40,27,Normal,N
19568,27,2022-09-04,105,28,Normal,N
19569,27,2022-09-05,57,32,Normal,N
19570,27,2022-09-06,50,35,Normal,N
19571,27,2022-09-07,124,26,Normal,N
19572,27,2022-09-08,37,30,Normal,N
19573,27,2022-09-09,7,31,Moderate,N
19574,27,2022-09-10,99,31,Severe,Y
19575,27,2022-09-11,134,36,Moderate,N
19576,27,2022-09-12,15,35,Normal,N
19577,27,2022-09-13,67,24,Normal,N
19578,27,2022-09-14,89,42,Moderate,N
19579,27,2022-09-15,98,41,Severe,Y
19580,27,2022-09-16,2,35,Normal,N
19581,27,2022-09-17,85,38,Normal,N
19582,27,2022-09-18,14,34,Normal,N
19583,27,2022-09-19,13,37,Normal,N
19584,27,2022-09-20,110,35,Normal,N
19585,27,2022-09-21,21,31,Normal,N
19586,27,2022-09-22,23,27,Normal,N
19587,27,2022-09-23,12,31,Normal,N
19588,27,2022-09-24,112,31,Normal,N
19589,27,2022-09-25,132,25,Normal,N
19590,27,2022-09-26,26,43,Normal,N
19591,27,2022-09-27,115,34,Normal,N
19592,27,2022-09-28,89,41,Normal,N
19593,27,2022-09-29,112,34,Moderate,N
19594,27,2022-09-30,49,35,Normal,N
19595,27,2022-10-01,68,43,Normal,N
19596,27,2022-10-02,27,24,Moderate,N
19597,27,2022-10-03,66,42,Normal,N
19598,27,2022-10-04,45,42,Normal,N
19599,27,2022-10-05,122,40,Severe,Y
19600,27,2022-10-06,95,38,Normal,N
19601,27,2022-10-07,31,31,Moderate,N
19602,27,2022-10-08,123,40,Normal,N
19603,27,2022-10-09,91,40,Normal,N
19604,27,2022-10-10,47,38,Normal,N
19605,27,2022-10-11,112,30,Normal,N
19606,27,2022-10-12,80,27,Normal,N
19607,27,2022-10-13,13,40,Normal,N
19608,27,2022-10-14,79,39,Normal,N
19609,27,2022-10-15,27,33,Moderate,N
19610,27,2022-10-16,45,36,Normal,N
19611,27,2022-10-17,88,42,Normal,N
19612,27,2022-10-18,104,39,Normal,N
19613,27,2022-10-19,107,28,Normal,N
19614,27,2022-10-20,35,39,Moderate,N
19615,27,2022-10-21,96,30,Normal,N
19616,27,2022-10-22,31,34,Moderate,N
19617,27,2022-10-23,117,25,Normal,N
19618,27,2022-10-24,55,28,Moderate,N
19619,27,2022-10-25,42,41,Severe,Y
19620,27,2022-10-26,118,29,Severe,Y
19621,27,2022-10-27,70,38,Severe,Y
19622,27,2022-10-28,81,30,Normal,N
19623,27,2022-10-29,87,41,Normal,N
19624,27,2022-10-30,65,31,Normal,N
19625,27,2022-10-31,75,43,Normal,N
19626,27,2022-11-01,136,28,Moderate,N
19627,27,2022-11-02,2,41,Normal,N
19628,27,2022-11-03,107,29,Moderate,N
19629,27,2022-11-04,103,41,Normal,N
19630,27,2022-11-05,8,41,Normal,N
19631,27,2022-11-06,121,28,Normal,N
19632,27,2022-11-07,67,36,Normal,N
19633,27,2022-11-08,56,39,Normal,N
19634,27,2022-11-09,0,39,Moderate,N
