task_id,project_id,wbs_level,task_name,task_category,planned_start_date,planned_end_date,planned_duration_days,task_weight_pct,critical_flag,baseline_sequence_no
14777,24,1,Floor Tiling,Finishing,2023-03-07,2023-03-24,17,2.9,Y,108
14778,24,1,Floor Tiling,Finishing,2022-08-25,2022-10-04,40,0.66,Y,293
14779,24,2,Backfilling and Compaction,Civil,2023-12-12,2024-01-16,35,2.38,N,485
14780,24,2,Panel Installation,Electrical,2023-02-25,2023-03-29,32,1.6,N,269
14781,24,2,Panel Installation,Electrical,2023-04-03,2023-05-03,30,0.78,N,293
14782,24,4,Slab Shuttering and Pouring,Structural,2023-09-11,2023-10-18,37,2.28,N,270
14783,24,3,Column Casting,Structural,2023-10-02,2023-10-13,11,0.36,Y,283
14784,24,4,Painting and Polishing,Finishing,2024-01-02,2024-01-31,29,1.92,Y,176
14785,24,3,Panel Installation,Electrical,2023-03-06,2023-03-24,18,1.49,N,197
14786,24,3,Panel Installation,Electrical,2023-02-20,2023-03-24,32,2.4,N,22
14787,24,4,Panel Installation,Electrical,2022-11-01,2022-11-29,28,0.9,Y,245
14788,24,1,Backfilling and Compaction,Civil,2023-12-25,2024-01-29,35,0.31,Y,257
14789,24,4,Internal Plastering,Finishing,2022-05-26,2022-06-04,9,1.79,Y,169
14790,24,3,Underground Drainage,Plumbing,2024-02-25,2024-03-03,7,1.24,Y,131
14791,24,1,Beam Reinforcement Installation,Structural,2023-11-15,2023-12-15,30,0.44,N,237
14792,24,4,Cable Pulling,Electrical,2022-04-14,2022-05-06,22,0.98,N,318
14793,24,2,Water Supply Line Installation,Plumbing,2022-07-04,2022-08-12,39,1.88,Y,94
14794,24,4,Painting and Polishing,Finishing,2024-02-11,2024-02-27,16,2.17,N,224
14795,24,1,Water Supply Line Installation,Plumbing,2024-02-08,2024-03-05,26,0.33,N,133
14796,24,3,Internal Road Works,Civil,2023-12-07,2023-12-22,15,2.01,Y,306
14797,24,1,Water Supply Line Installation,Plumbing,2022-09-21,2022-10-12,21,1.81,N,441
14798,24,3,Floor Tiling,Finishing,2023-10-13,2023-11-04,22,0.88,N,2
14799,24,4,Underground Drainage,Plumbing,2023-11-09,2023-12-13,34,1.34,N,7
14800,24,1,Excavation for Foundations,Civil,2023-05-25,2023-06-03,9,0.86,N,380
14801,24,1,Conduit Laying,Electrical,2023-05-29,2023-06-15,17,0.39,N,93
14802,24,1,Backfilling and Compaction,Civil,2022-07-02,2022-07-31,29,1.83,N,361
14803,24,4,Underground Drainage,Plumbing,2023-12-29,2024-01-13,15,1.12,N,199
14804,24,2,Underground Drainage,Plumbing,2022-12-22,2023-01-15,24,2.83,N,450
14805,24,3,Internal Plastering,Finishing,2023-12-01,2024-01-08,38,1.42,Y,195
14806,24,1,Floor Tiling,Finishing,2022-06-26,2022-07-12,16,0.84,N,431
14807,24,1,Beam Reinforcement Installation,Structural,2024-02-06,2024-02-23,17,1.53,Y,93
14808,24,2,Floor Tiling,Finishing,2023-03-02,2023-03-27,25,1.73,N,164
14809,24,4,Water Supply Line Installation,Plumbing,2022-09-05,2022-09-12,7,0.71,Y,26
14810,24,4,Internal Plastering,Finishing,2023-08-20,2023-09-21,32,1.23,N,356
14811,24,2,Site Clearing and Grading,Civil,2024-02-21,2024-03-17,25,1.17,N,304
14812,24,4,Conduit Laying,Electrical,2023-05-21,2023-06-11,21,2.33,Y,173
14813,24,2,Slab Shuttering and Pouring,Structural,2024-01-03,2024-02-08,36,1.57,Y,203
14814,24,3,Water Supply Line Installation,Plumbing,2023-08-18,2023-09-19,32,2.08,Y,228
14815,24,1,Floor Tiling,Finishing,2022-06-23,2022-08-02,40,1.47,N,119
14816,24,2,Water Supply Line Installation,Plumbing,2022-02-24,2022-04-03,38,2.71,N,436
14817,24,3,Site Clearing and Grading,Civil,2022-08-14,2022-09-10,27,2.88,Y,124
14818,24,3,Excavation for Foundations,Civil,2022-10-15,2022-11-17,33,1.7,Y,292
14819,24,3,Internal Plastering,Finishing,2023-12-19,2024-01-05,17,1.86,N,315
14820,24,4,Footing Reinforcement Fixing,Structural,2023-06-05,2023-07-07,32,1.83,Y,31
14821,24,2,Slab Shuttering and Pouring,Structural,2023-07-05,2023-08-06,32,1.13,Y,50
14822,24,4,Backfilling and Compaction,Civil,2022-05-02,2022-05-26,24,1.6,Y,3
14823,24,2,Floor Tiling,Finishing,2022-02-27,2022-03-07,8,1.6,N,298
14824,24,4,Internal Road Works,Civil,2022-11-23,2022-12-20,27,1.97,N,391
14825,24,3,Conduit Laying,Electrical,2022-07-21,2022-08-28,38,2.34,Y,61
14826,24,1,Underground Drainage,Plumbing,2023-03-21,2023-04-28,38,1.47,N,266
14827,24,3,Cable Pulling,Electrical,2023-01-26,2023-02-17,22,0.48,Y,407
14828,24,1,Water Supply Line Installation,Plumbing,2023-04-20,2023-05-22,32,2.37,N,228
14829,24,1,Cable Pulling,Electrical,2022-09-19,2022-10-26,37,1.75,N,6
14830,24,4,Internal Plastering,Finishing,2023-12-03,2023-12-27,24,2.45,N,43
14831,24,2,Water Supply Line Installation,Plumbing,2022-06-08,2022-07-06,28,0.43,N,161
14832,24,4,Floor Tiling,Finishing,2023-10-28,2023-11-17,20,2.65,Y,100
14833,24,1,Painting and Polishing,Finishing,2023-05-29,2023-06-08,10,2.52,N,172
14834,24,2,Underground Drainage,Plumbing,2024-03-30,2024-04-06,7,2.65,Y,369
14835,24,3,Conduit Laying,Electrical,2024-03-08,2024-04-06,29,1.97,N,368
14836,24,3,Footing Reinforcement Fixing,Structural,2023-02-09,2023-02-19,10,1.47,Y,332
14837,24,2,Painting and Polishing,Finishing,2022-09-18,2022-10-10,22,1.83,N,436
14838,24,2,Cable Pulling,Electrical,2022-03-12,2022-04-09,28,2.45,N,271
14839,24,2,Painting and Polishing,Finishing,2022-12-19,2023-01-28,40,2.56,N,367
14840,24,4,Floor Tiling,Finishing,2023-09-05,2023-10-13,38,0.67,N,375
14841,24,1,Internal Road Works,Civil,2023-02-10,2023-03-04,22,1.72,Y,26
14842,24,4,Water Supply Line Installation,Plumbing,2022-05-25,2022-06-26,32,1.14,Y,422
14843,24,4,Excavation for Foundations,Civil,2022-02-01,2022-02-19,18,0.38,N,373
14844,24,1,Column Casting,Structural,2022-08-07,2022-09-03,27,2.72,N,210
14845,24,4,Water Supply Line Installation,Plumbing,2022-11-01,2022-11-14,13,2.93,N,66
14846,24,1,Water Supply Line Installation,Plumbing,2023-03-01,2023-04-04,34,0.82,Y,459
14847,24,4,Footing Reinforcement Fixing,Structural,2023-09-30,2023-10-09,9,1.21,N,479
14848,24,1,Conduit Laying,Electrical,2024-01-06,2024-02-08,33,2.27,Y,12
14849,24,1,Painting and Polishing,Finishing,2022-09-22,2022-10-16,24,1.92,Y,90
14850,24,1,Painting and Polishing,Finishing,2023-12-11,2024-01-10,30,1.41,N,402
14851,24,3,Water Supply Line Installation,Plumbing,2023-06-18,2023-07-25,37,1.05,Y,457
14852,24,3,Painting and Polishing,Finishing,2023-04-30,2023-06-09,40,0.38,N,218
14853,24,4,Internal Road Works,Civil,2023-01-21,2023-01-30,9,1.66,N,178
14854,24,2,Painting and Polishing,Finishing,2022-06-09,2022-07-08,29,1.65,N,367
14855,24,3,Panel Installation,Electrical,2022-06-04,2022-07-06,32,1.37,Y,265
14856,24,3,Column Casting,Structural,2024-02-14,2024-03-24,39,0.59,Y,250
14857,24,1,Conduit Laying,Electrical,2023-01-22,2023-02-28,37,1.59,N,434
14858,24,2,Cable Pulling,Electrical,2023-07-30,2023-08-06,7,2.96,Y,453
14859,24,2,Conduit Laying,Electrical,2023-09-05,2023-09-20,15,1.98,N,62
14860,24,2,Water Supply Line Installation,Plumbing,2022-07-11,2022-07-26,15,2.71,N,335
14861,24,3,Internal Plastering,Finishing,2024-01-24,2024-02-23,30,2.54,Y,40
14862,24,2,Cable Pulling,Electrical,2022-10-08,2022-10-20,12,2.14,N,364
14863,24,2,Floor Tiling,Finishing,2023-11-26,2023-12-23,27,1.2,Y,272
14864,24,1,Internal Plastering,Finishing,2022-07-28,2022-08-10,13,0.94,N,202
14865,24,2,Internal Plastering,Finishing,2023-04-14,2023-05-06,22,1.33,N,18
14866,24,4,Cable Pulling,Electrical,2022-02-17,2022-03-10,21,2.71,N,158
14867,24,4,Slab Shuttering and Pouring,Structural,2023-06-17,2023-07-04,17,2.71,N,342
14868,24,4,Panel Installation,Electrical,2023-11-21,2023-12-14,23,1.69,Y,343
14869,24,4,Internal Road Works,Civil,2022-06-29,2022-07-28,29,1.36,N,379
14870,24,1,Painting and Polishing,Finishing,2022-09-06,2022-10-01,25,1.15,N,135
14871,24,4,Underground Drainage,Plumbing,2023-06-25,2023-07-30,35,2.12,Y,336
14872,24,3,Slab Shuttering and Pouring,Structural,2024-01-13,2024-01-31,18,2.86,Y,480
14873,24,4,Slab Shuttering and Pouring,Structural,2023-12-07,2023-12-29,22,2.24,N,478
14874,24,4,Internal Plastering,Finishing,2022-04-27,2022-05-24,27,2.65,Y,135
14875,24,4,Internal Road Works,Civil,2024-01-03,2024-02-11,39,2.52,N,170
14876,24,2,Water Supply Line Installation,Plumbing,2022-11-03,2022-12-05,32,0.89,Y,193
14877,24,1,Water Supply Line Installation,Plumbing,2023-09-12,2023-10-12,30,2.48,N,392
14878,24,3,Slab Shuttering and Pouring,Structural,2024-01-01,2024-01-17,16,1.88,N,40
14879,24,2,Water Supply Line Installation,Plumbing,2023-05-20,2023-06-28,39,2.89,Y,291
14880,24,2,Site Clearing and Grading,Civil,2023-04-17,2023-04-24,7,0.59,N,314
14881,24,4,Painting and Polishing,Finishing,2023-05-19,2023-06-26,38,2.17,N,181
14882,24,1,Site Clearing and Grading,Civil,2023-03-06,2023-04-10,35,1.61,N,252
14883,24,3,Excavation for Foundations,Civil,2023-06-18,2023-06-27,9,1.97,N,247
14884,24,2,Underground Drainage,Plumbing,2022-05-03,2022-05-31,28,1.62,N,267
14885,24,1,Site Clearing and Grading,Civil,2023-09-22,2023-10-06,14,0.97,Y,51
14886,24,4,Water Supply Line Installation,Plumbing,2024-01-15,2024-02-20,36,1.97,Y,176
14887,24,2,Slab Shuttering and Pouring,Structural,2022-11-12,2022-11-21,9,2.6,N,472
14888,24,3,Cable Pulling,Electrical,2023-03-06,2023-04-01,26,1.55,Y,135
14889,24,3,Underground Drainage,Plumbing,2023-09-18,2023-10-09,21,2.6,Y,433
14890,24,4,Excavation for Foundations,Civil,2023-04-19,2023-05-07,18,2.85,Y,379
14891,24,1,Internal Road Works,Civil,2022-03-12,2022-03-20,8,3.0,Y,103
14892,24,3,Internal Plastering,Finishing,2022-02-27,2022-03-09,10,0.7,Y,180
14893,24,2,Excavation for Foundations,Civil,2022-09-13,2022-09-29,16,0.4,Y,137
14894,24,2,Water Supply Line Installation,Plumbing,2024-01-18,2024-02-27,40,2.37,N,197
14895,24,4,Conduit Laying,Electrical,2023-01-21,2023-02-20,30,1.85,N,26
14896,24,4,Cable Pulling,Electrical,2023-06-04,2023-06-22,18,1.85,Y,34
14897,24,1,Floor Tiling,Finishing,2023-02-12,2023-02-26,14,2.07,N,75
14898,24,3,Footing Reinforcement Fixing,Structural,2023-01-18,2023-02-19,32,2.39,N,398
14899,24,3,Water Supply Line Installation,Plumbing,2023-12-22,2024-01-29,38,1.08,N,299
14900,24,4,Internal Road Works,Civil,2023-09-28,2023-10-27,29,2.8,N,443
14901,24,1,Beam Reinforcement Installation,Structural,2024-03-24,2024-04-07,14,1.05,Y,81
14902,24,1,Cable Pulling,Electrical,2023-06-13,2023-07-03,20,1.65,N,268
14903,24,2,Column Casting,Structural,2023-03-21,2023-04-20,30,1.12,Y,157
14904,24,4,Panel Installation,Electrical,2022-12-04,2022-12-22,18,0.51,N,190
14905,24,2,Excavation for Foundations,Civil,2023-05-03,2023-05-27,24,2.05,Y,483
14906,24,3,Floor Tiling,Finishing,2022-10-08,2022-11-16,39,1.53,N,10
14907,24,3,Water Supply Line Installation,Plumbing,2023-07-24,2023-08-28,35,0.46,Y,329
14908,24,4,Beam Reinforcement Installation,Structural,2022-05-12,2022-06-05,24,1.3,N,231
14909,24,2,Cable Pulling,Electrical,2022-12-24,2023-01-29,36,2.52,N,91
14910,24,4,Painting and Polishing,Finishing,2023-08-01,2023-08-20,19,1.09,Y,2
14911,24,4,Underground Drainage,Plumbing,2023-03-24,2023-04-21,28,2.68,N,6
14912,24,2,Cable Pulling,Electrical,2022-02-27,2022-03-11,12,2.96,Y,202
14913,24,1,Slab Shuttering and Pouring,Structural,2022-03-26,2022-04-23,28,2.78,Y,473
14914,24,4,Backfilling and Compaction,Civil,2022-11-05,2022-12-02,27,1.75,Y,330
14915,24,3,Internal Plastering,Finishing,2022-04-28,2022-05-05,7,1.18,Y,338
14916,24,4,Footing Reinforcement Fixing,Structural,2024-03-07,2024-03-23,16,1.2,N,53
14917,24,2,Slab Shuttering and Pouring,Structural,2022-03-09,2022-03-25,16,0.93,N,464
14918,24,2,Conduit Laying,Electrical,2022-06-26,2022-07-27,31,2.95,N,43
14919,24,4,Slab Shuttering and Pouring,Structural,2022-02-09,2022-03-05,24,1.18,Y,48
14920,24,1,Underground Drainage,Plumbing,2022-08-03,2022-08-24,21,2.78,N,139
14921,24,4,Excavation for Foundations,Civil,2022-02-05,2022-03-03,26,0.32,Y,78
14922,24,4,Beam Reinforcement Installation,Structural,2024-01-17,2024-02-17,31,0.69,Y,477
14923,24,1,Conduit Laying,Electrical,2023-09-14,2023-10-10,26,0.32,Y,43
14924,24,3,Conduit Laying,Electrical,2022-05-23,2022-06-07,15,2.61,Y,293
14925,24,1,Conduit Laying,Electrical,2022-03-07,2022-03-23,16,1.82,Y,159
14926,24,3,Footing Reinforcement Fixing,Structural,2024-02-11,2024-03-15,33,2.53,N,17
14927,24,3,Column Casting,Structural,2023-03-27,2023-04-25,29,2.63,Y,435
14928,24,3,Internal Plastering,Finishing,2023-05-06,2023-05-16,10,1.08,Y,93
14929,24,1,Footing Reinforcement Fixing,Structural,2022-10-14,2022-10-27,13,2.06,Y,203
14930,24,4,Slab Shuttering and Pouring,Structural,2022-06-29,2022-08-01,33,1.32,N,94
14931,24,1,Painting and Polishing,Finishing,2023-09-30,2023-10-09,9,2.62,Y,480
14932,24,1,Floor Tiling,Finishing,2024-01-10,2024-01-29,19,1.61,N,324
14933,24,2,Backfilling and Compaction,Civil,2023-08-28,2023-09-04,7,2.11,N,471
14934,24,3,Floor Tiling,Finishing,2022-04-07,2022-05-07,30,2.68,N,269
14935,24,1,Conduit Laying,Electrical,2023-12-20,2024-01-14,25,0.37,N,188
14936,24,4,Floor Tiling,Finishing,2023-08-06,2023-09-06,31,1.32,N,186
14937,24,2,Slab Shuttering and Pouring,Structural,2022-03-27,2022-04-21,25,2.17,Y,485
14938,24,2,Conduit Laying,Electrical,2024-03-27,2024-05-02,36,0.38,N,463
14939,24,4,Floor Tiling,Finishing,2023-11-27,2023-12-12,15,0.66,N,83
14940,24,1,Beam Reinforcement Installation,Structural,2023-03-24,2023-04-07,14,2.48,Y,203
14941,24,3,Water Supply Line Installation,Plumbing,2022-12-20,2023-01-01,12,2.94,Y,204
14942,24,3,Underground Drainage,Plumbing,2023-04-03,2023-05-02,29,0.46,N,371
14943,24,2,Site Clearing and Grading,Civil,2023-01-29,2023-02-12,14,0.62,N,76
14944,24,3,Floor Tiling,Finishing,2022-04-09,2022-05-16,37,0.47,Y,300
14945,24,3,Underground Drainage,Plumbing,2023-07-04,2023-08-06,33,2.24,N,345
14946,24,1,Slab Shuttering and Pouring,Structural,2022-05-02,2022-05-16,14,2.95,Y,316
14947,24,3,Underground Drainage,Plumbing,2023-11-02,2023-11-10,8,2.39,N,196
14948,24,1,Panel Installation,Electrical,2023-02-21,2023-03-03,10,0.9,Y,303
14949,24,1,Internal Road Works,Civil,2024-03-20,2024-04-29,40,2.77,Y,30
14950,24,1,Conduit Laying,Electrical,2022-05-21,2022-06-17,27,2.6,Y,125
14951,24,3,Water Supply Line Installation,Plumbing,2023-08-28,2023-09-29,32,1.47,Y,426
14952,24,3,Panel Installation,Electrical,2022-12-29,2023-01-07,9,2.21,Y,314
14953,24,1,Site Clearing and Grading,Civil,2022-02-08,2022-02-21,13,2.18,Y,105
14954,24,1,Conduit Laying,Electrical,2023-07-30,2023-08-10,11,2.61,N,368
14955,24,3,Excavation for Foundations,Civil,2023-02-25,2023-03-28,31,0.94,Y,289
14956,24,4,Conduit Laying,Electrical,2022-09-13,2022-10-02,19,2.02,Y,459
14957,24,3,Conduit Laying,Electrical,2022-10-28,2022-12-06,39,1.93,N,70
14958,24,4,Water Supply Line Installation,Plumbing,2022-08-20,2022-09-16,27,0.46,Y,87
14959,24,1,Panel Installation,Electrical,2024-03-09,2024-03-19,10,0.6,N,488
14960,24,4,Underground Drainage,Plumbing,2022-08-02,2022-09-10,39,0.89,Y,436
14961,24,4,Column Casting,Structural,2022-12-31,2023-02-04,35,1.45,N,106
14962,24,2,Cable Pulling,Electrical,2023-09-30,2023-10-14,14,1.21,Y,73
14963,24,3,Internal Road Works,Civil,2024-01-20,2024-02-25,36,2.67,Y,317
14964,24,1,Floor Tiling,Finishing,2024-01-01,2024-01-30,29,1.73,Y,334
14965,24,2,Underground Drainage,Plumbing,2022-05-10,2022-06-16,37,2.24,Y,456
14966,24,4,Water Supply Line Installation,Plumbing,2023-12-27,2024-01-21,25,1.79,Y,84
14967,24,2,Water Supply Line Installation,Plumbing,2023-06-24,2023-07-20,26,0.99,N,455
14968,24,3,Excavation for Foundations,Civil,2023-09-03,2023-09-14,11,2.14,N,189
14969,24,1,Internal Road Works,Civil,2022-10-22,2022-11-14,23,0.51,N,100
14970,24,1,Cable Pulling,Electrical,2022-05-29,2022-06-16,18,1.3,Y,386
14971,24,2,Site Clearing and Grading,Civil,2022-11-20,2022-12-29,39,0.68,Y,493
14972,24,2,Underground Drainage,Plumbing,2022-08-18,2022-08-30,12,2.38,Y,73
14973,24,4,Floor Tiling,Finishing,2023-06-17,2023-07-03,16,2.76,N,40
14974,24,2,Cable Pulling,Electrical,2024-02-10,2024-02-28,18,2.32,Y,224
14975,24,2,Water Supply Line Installation,Plumbing,2023-06-02,2023-06-09,7,2.03,N,148
14976,24,2,Cable Pulling,Electrical,2024-01-21,2024-02-09,19,2.53,N,273
14977,24,1,Internal Plastering,Finishing,2022-08-29,2022-09-17,19,1.57,Y,361
14978,25,4,Cable Pulling,Electrical,2022-10-04,2022-10-17,13,2.78,Y,426
14979,25,3,Panel Installation,Electrical,2022-02-15,2022-03-07,20,1.71,N,44
14980,25,1,Excavation for Foundations,Civil,2023-05-19,2023-05-28,9,2.03,Y,196
14981,25,3,Underground Drainage,Plumbing,2023-02-04,2023-02-27,23,2.9,N,247
14982,25,4,Floor Tiling,Finishing,2023-08-17,2023-08-28,11,0.8,N,300
14983,25,4,Excavation for Foundations,Civil,2023-11-13,2023-11-29,16,0.88,Y,243
14984,25,2,Internal Plastering,Finishing,2022-08-09,2022-08-29,20,1.27,Y,250
14985,25,3,Site Clearing and Grading,Civil,2022-09-13,2022-10-06,23,0.87,N,320
14986,25,3,Underground Drainage,Plumbing,2022-12-20,2023-01-24,35,2.24,N,124
14987,25,3,Internal Plastering,Finishing,2024-02-19,2024-03-05,15,1.58,N,7
14988,25,4,Internal Road Works,Civil,2023-09-09,2023-10-12,33,0.7,N,359
14989,25,4,Panel Installation,Electrical,2023-11-28,2023-12-15,17,2.57,Y,234
14990,25,2,Site Clearing and Grading,Civil,2023-03-12,2023-04-13,32,2.59,Y,105
14991,25,1,Beam Reinforcement Installation,Structural,2023-01-24,2023-02-02,9,1.64,N,123
14992,25,3,Floor Tiling,Finishing,2022-10-06,2022-10-29,23,0.87,N,201
14993,25,4,Backfilling and Compaction,Civil,2022-07-13,2022-07-21,8,2.23,N,163
14994,25,1,Internal Road Works,Civil,2022-12-06,2023-01-14,39,1.5,N,245
14995,25,3,Beam Reinforcement Installation,Structural,2023-06-07,2023-07-01,24,1.96,Y,228
14996,25,4,Internal Road Works,Civil,2023-02-25,2023-03-28,31,0.89,Y,187
14997,25,1,Excavation for Foundations,Civil,2024-01-17,2024-02-05,19,2.89,Y,455
14998,25,2,Excavation for Foundations,Civil,2022-08-09,2022-09-10,32,0.57,N,121
14999,25,4,Floor Tiling,Finishing,2022-09-03,2022-10-05,32,2.26,N,84
15000,25,4,Underground Drainage,Plumbing,2023-01-02,2023-01-15,13,0.91,N,217
15001,25,2,Footing Reinforcement Fixing,Structural,2022-07-18,2022-07-26,8,1.01,N,285
15002,25,3,Site Clearing and Grading,Civil,2022-04-29,2022-05-21,22,2.91,Y,231
15003,25,4,Floor Tiling,Finishing,2023-04-22,2023-05-25,33,2.3,N,59
15004,25,1,Floor Tiling,Finishing,2023-12-23,2024-01-21,29,1.65,Y,317
15005,25,2,Underground Drainage,Plumbing,2023-10-21,2023-11-17,27,2.18,N,89
15006,25,4,Painting and Polishing,Finishing,2024-02-12,2024-03-07,24,1.08,Y,24
15007,25,1,Conduit Laying,Electrical,2022-10-17,2022-10-27,10,2.59,Y,123
15008,25,2,Underground Drainage,Plumbing,2022-09-10,2022-10-20,40,1.41,Y,19
15009,25,3,Beam Reinforcement Installation,Structural,2022-11-10,2022-12-13,33,1.47,N,224
15010,25,3,Panel Installation,Electrical,2022-03-06,2022-04-14,39,0.67,N,342
15011,25,4,Internal Road Works,Civil,2022-10-31,2022-11-19,19,2.44,Y,263
15012,25,2,Panel Installation,Electrical,2023-11-01,2023-12-09,38,1.31,N,413
15013,25,2,Underground Drainage,Plumbing,2023-01-21,2023-02-15,25,0.9,N,398
15014,25,1,Site Clearing and Grading,Civil,2023-11-21,2023-11-30,9,0.5,N,210
15015,25,1,Water Supply Line Installation,Plumbing,2022-08-04,2022-09-04,31,2.76,N,322
15016,25,2,Panel Installation,Electrical,2023-06-24,2023-07-03,9,2.1,N,385
15017,25,3,Backfilling and Compaction,Civil,2022-11-21,2022-12-10,19,0.47,Y,264
15018,25,2,Cable Pulling,Electrical,2023-05-13,2023-06-01,19,2.66,N,293
15019,25,1,Backfilling and Compaction,Civil,2023-06-24,2023-07-27,33,0.9,Y,496
15020,25,3,Cable Pulling,Electrical,2023-04-11,2023-04-30,19,2.53,Y,107
15021,25,4,Painting and Polishing,Finishing,2022-04-24,2022-05-02,8,1.06,N,39
15022,25,1,Beam Reinforcement Installation,Structural,2023-07-31,2023-08-18,18,2.84,N,113
15023,25,4,Beam Reinforcement Installation,Structural,2022-08-31,2022-09-29,29,2.93,Y,232
15024,25,2,Floor Tiling,Finishing,2023-04-03,2023-04-25,22,2.46,Y,488
15025,25,4,Beam Reinforcement Installation,Structural,2023-09-16,2023-10-06,20,2.46,Y,497
15026,25,1,Conduit Laying,Electrical,2024-02-19,2024-03-25,35,2.93,Y,165
15027,25,4,Internal Plastering,Finishing,2023-07-17,2023-08-06,20,1.69,Y,164
15028,25,2,Footing Reinforcement Fixing,Structural,2022-10-16,2022-10-23,7,1.03,N,289
15029,25,2,Water Supply Line Installation,Plumbing,2023-05-12,2023-05-20,8,1.47,N,384
15030,25,2,Internal Plastering,Finishing,2022-08-27,2022-09-24,28,2.98,N,239
15031,25,1,Panel Installation,Electrical,2024-01-03,2024-02-05,33,0.44,N,199
15032,25,1,Footing Reinforcement Fixing,Structural,2024-01-10,2024-01-24,14,2.79,Y,441
15033,25,4,Conduit Laying,Electrical,2023-10-29,2023-11-26,28,2.5,Y,360
15034,25,1,Internal Road Works,Civil,2023-04-28,2023-05-07,9,1.67,N,199
15035,25,4,Water Supply Line Installation,Plumbing,2022-05-13,2022-06-13,31,0.9,Y,304
15036,25,2,Internal Road Works,Civil,2023-12-31,2024-02-02,33,2.58,N,304
15037,25,3,Column Casting,Structural,2022-12-15,2023-01-08,24,2.88,N,356
15038,25,1,Underground Drainage,Plumbing,2022-07-06,2022-08-10,35,0.84,Y,93
15039,25,2,Underground Drainage,Plumbing,2022-12-09,2023-01-01,23,1.55,N,351
15040,25,1,Floor Tiling,Finishing,2022-10-06,2022-10-23,17,1.26,Y,201
15041,25,4,Underground Drainage,Plumbing,2023-11-04,2023-11-27,23,1.33,Y,274
15042,25,4,Water Supply Line Installation,Plumbing,2023-08-07,2023-08-20,13,2.6,N,166
15043,25,3,Excavation for Foundations,Civil,2024-01-01,2024-01-15,14,0.81,N,228
15044,25,4,Slab Shuttering and Pouring,Structural,2022-06-16,2022-06-23,7,0.38,Y,402
15045,25,3,Water Supply Line Installation,Plumbing,2022-09-06,2022-09-29,23,2.13,N,295
15046,25,3,Slab Shuttering and Pouring,Structural,2023-07-04,2023-07-31,27,1.64,N,398
15047,25,4,Footing Reinforcement Fixing,Structural,2022-09-30,2022-10-08,8,1.78,Y,478
15048,25,3,Internal Road Works,Civil,2022-12-05,2022-12-18,13,0.73,Y,154
